"order_id","customer","city","state","order_date","product_name","category_name","store_name","sales_rep","total_units_sold","revenue"
1373,"Latonya Dixon","Garland","TX","2018-01-29","Trek Boone Race Shop Limited - 2017","Cyclocross Bicycles","Rowlett Bikes","Kali Vargas","1","3499.99"
1373,"Latonya Dixon","Garland","TX","2018-01-29","Trek Boone Race Shop Limited - 2017","Cyclocross Bicycles","Rowlett Bikes","Layla Terrell","1","3499.99"
1374,"Karren Stevenson","San Carlos","CA","2018-01-30","Trek Domane SL 5 - 2018","Road Bikes","Santa Cruz Bikes","Fabiola Jackson","2","4399.98"
1374,"Karren Stevenson","San Carlos","CA","2018-01-30","Trek Stache Carbon Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","2","1839.98"
1374,"Karren Stevenson","San Carlos","CA","2018-01-30","Trek Domane SL 5 - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano","2","4399.98"
1374,"Karren Stevenson","San Carlos","CA","2018-01-30","Trek Stache Carbon Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","2","1839.98"
1374,"Karren Stevenson","San Carlos","CA","2018-01-30","Trek Domane SL 5 - 2018","Road Bikes","Santa Cruz Bikes","Mireya Copeland","2","4399.98"
1374,"Karren Stevenson","San Carlos","CA","2018-01-30","Trek Stache Carbon Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","2","1839.98"
1374,"Karren Stevenson","San Carlos","CA","2018-01-30","Trek Domane SL 5 - 2018","Road Bikes","Santa Cruz Bikes","Virgie Wiggins","2","4399.98"
1374,"Karren Stevenson","San Carlos","CA","2018-01-30","Trek Stache Carbon Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","2","1839.98"
1375,"Cameron Carroll","Longview","TX","2018-01-30","Trek Domane ALR 5 Gravel - 2018","Road Bikes","Rowlett Bikes","Bernardine Houston","2","3599.98"
1375,"Cameron Carroll","Longview","TX","2018-01-30","Trek Domane SL 5 Disc - 2018","Road Bikes","Rowlett Bikes","Bernardine Houston","1","2499.99"
1375,"Cameron Carroll","Longview","TX","2018-01-30","Trek Domane ALR 5 Gravel - 2018","Road Bikes","Rowlett Bikes","Kali Vargas","2","3599.98"
1375,"Cameron Carroll","Longview","TX","2018-01-30","Trek Domane SL 5 Disc - 2018","Road Bikes","Rowlett Bikes","Kali Vargas","1","2499.99"
1375,"Cameron Carroll","Longview","TX","2018-01-30","Trek Domane ALR 5 Gravel - 2018","Road Bikes","Rowlett Bikes","Layla Terrell","2","3599.98"
1375,"Cameron Carroll","Longview","TX","2018-01-30","Trek Domane SL 5 Disc - 2018","Road Bikes","Rowlett Bikes","Layla Terrell","1","2499.99"
1376,"Kiesha Bond","San Carlos","CA","2018-02-01","Heller Shagamaw Frame - 2016","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","1","1320.99"
1376,"Kiesha Bond","San Carlos","CA","2018-02-01","Heller Shagamaw Frame - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","1","1320.99"
1376,"Kiesha Bond","San Carlos","CA","2018-02-01","Heller Shagamaw Frame - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","1","1320.99"
1376,"Kiesha Bond","San Carlos","CA","2018-02-01","Heller Shagamaw Frame - 2016","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","1","1320.99"
1377,"Jimmy Russell","Howard Beach","NY","2018-02-01","Trek Domane SL 7 Women's - 2018","Road Bikes","Baldwin Bikes","Jannette David","2","9999.98"
1377,"Jimmy Russell","Howard Beach","NY","2018-02-01","Trek Emonda S 4 - 2017","Road Bikes","Baldwin Bikes","Jannette David","1","1499.99"
1377,"Jimmy Russell","Howard Beach","NY","2018-02-01","Trek Stache Carbon Frameset - 2018","Mountain Bikes","Baldwin Bikes","Jannette David","1","919.99"
1377,"Jimmy Russell","Howard Beach","NY","2018-02-01","Trek XM700+ Lowstep - 2018","Electric Bikes","Baldwin Bikes","Jannette David","2","6999.98"
1377,"Jimmy Russell","Howard Beach","NY","2018-02-01","Trek Domane SL 7 Women's - 2018","Road Bikes","Baldwin Bikes","Marcelene Boyer","2","9999.98"
1377,"Jimmy Russell","Howard Beach","NY","2018-02-01","Trek Emonda S 4 - 2017","Road Bikes","Baldwin Bikes","Marcelene Boyer","1","1499.99"
1377,"Jimmy Russell","Howard Beach","NY","2018-02-01","Trek Stache Carbon Frameset - 2018","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","919.99"
1377,"Jimmy Russell","Howard Beach","NY","2018-02-01","Trek XM700+ Lowstep - 2018","Electric Bikes","Baldwin Bikes","Marcelene Boyer","2","6999.98"
1377,"Jimmy Russell","Howard Beach","NY","2018-02-01","Trek Domane SL 7 Women's - 2018","Road Bikes","Baldwin Bikes","Venita Daniel","2","9999.98"
1377,"Jimmy Russell","Howard Beach","NY","2018-02-01","Trek Emonda S 4 - 2017","Road Bikes","Baldwin Bikes","Venita Daniel","1","1499.99"
1377,"Jimmy Russell","Howard Beach","NY","2018-02-01","Trek Stache Carbon Frameset - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","919.99"
1377,"Jimmy Russell","Howard Beach","NY","2018-02-01","Trek XM700+ Lowstep - 2018","Electric Bikes","Baldwin Bikes","Venita Daniel","2","6999.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Electra Moto 3i (20-inch) - Boy's - 2017","Children Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","699.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","2","1499.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Sun Bicycles Drifter 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Fabiola Jackson","1","470.99"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Trek Fuel EX 8 29 XT - 2018","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","2","6399.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Trek X-Caliber 7 - 2018","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","2","1839.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Electra Moto 3i (20-inch) - Boy's - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano","2","699.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","2","1499.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Sun Bicycles Drifter 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano","1","470.99"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Trek Fuel EX 8 29 XT - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","2","6399.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Trek X-Caliber 7 - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","2","1839.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Electra Moto 3i (20-inch) - Boy's - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland","2","699.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","2","1499.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Sun Bicycles Drifter 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland","1","470.99"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Trek Fuel EX 8 29 XT - 2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","2","6399.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Trek X-Caliber 7 - 2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","2","1839.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Electra Moto 3i (20-inch) - Boy's - 2017","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","699.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","2","1499.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Sun Bicycles Drifter 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","470.99"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Trek Fuel EX 8 29 XT - 2018","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","2","6399.98"
1378,"Marguerite Berger","Fullerton","CA","2018-02-02","Trek X-Caliber 7 - 2018","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","2","1839.98"
1379,"Nubia Anderson","Ronkonkoma","NY","2018-02-02","Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","529.99"
1379,"Nubia Anderson","Ronkonkoma","NY","2018-02-02","Strider Classic 12 Balance Bike - 2018","Children Bicycles","Baldwin Bikes","Jannette David","2","179.98"
1379,"Nubia Anderson","Ronkonkoma","NY","2018-02-02","Trek X-Caliber 8 - 2018","Mountain Bikes","Baldwin Bikes","Jannette David","1","999.99"
1379,"Nubia Anderson","Ronkonkoma","NY","2018-02-02","Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","529.99"
1379,"Nubia Anderson","Ronkonkoma","NY","2018-02-02","Strider Classic 12 Balance Bike - 2018","Children Bicycles","Baldwin Bikes","Marcelene Boyer","2","179.98"
1379,"Nubia Anderson","Ronkonkoma","NY","2018-02-02","Trek X-Caliber 8 - 2018","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","999.99"
1379,"Nubia Anderson","Ronkonkoma","NY","2018-02-02","Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","529.99"
1379,"Nubia Anderson","Ronkonkoma","NY","2018-02-02","Strider Classic 12 Balance Bike - 2018","Children Bicycles","Baldwin Bikes","Venita Daniel","2","179.98"
1379,"Nubia Anderson","Ronkonkoma","NY","2018-02-02","Trek X-Caliber 8 - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","999.99"
1380,"Joel Wynn","San Diego","CA","2018-02-05","Electra Cruiser Lux 1 - 2016/2018","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","859.98"
1380,"Joel Wynn","San Diego","CA","2018-02-05","Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","1799.98"
1380,"Joel Wynn","San Diego","CA","2018-02-05","Electra Cruiser Lux 1 - 2016/2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","2","859.98"
1380,"Joel Wynn","San Diego","CA","2018-02-05","Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","2","1799.98"
1380,"Joel Wynn","San Diego","CA","2018-02-05","Electra Cruiser Lux 1 - 2016/2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","2","859.98"
1380,"Joel Wynn","San Diego","CA","2018-02-05","Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","2","1799.98"
1380,"Joel Wynn","San Diego","CA","2018-02-05","Electra Cruiser Lux 1 - 2016/2018","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","859.98"
1380,"Joel Wynn","San Diego","CA","2018-02-05","Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","1799.98"
1381,"Mathilda Pennington","New City","NY","2018-02-05","Electra Tiger Shark 3i - 2018","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","1799.98"
1381,"Mathilda Pennington","New City","NY","2018-02-05","Trek Precaliber 20 Boy's - 2018","Children Bicycles","Baldwin Bikes","Jannette David","2","459.98"
1381,"Mathilda Pennington","New City","NY","2018-02-05","Electra Tiger Shark 3i - 2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","1799.98"
1381,"Mathilda Pennington","New City","NY","2018-02-05","Trek Precaliber 20 Boy's - 2018","Children Bicycles","Baldwin Bikes","Marcelene Boyer","2","459.98"
1381,"Mathilda Pennington","New City","NY","2018-02-05","Electra Tiger Shark 3i - 2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","2","1799.98"
1381,"Mathilda Pennington","New City","NY","2018-02-05","Trek Precaliber 20 Boy's - 2018","Children Bicycles","Baldwin Bikes","Venita Daniel","2","459.98"
1382,"Renay Atkins","Woodside","NY","2018-02-06","Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","2199.98"
1382,"Renay Atkins","Woodside","NY","2018-02-06","Electra Cruiser Lux 7D Ladies' - 2018","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","479.99"
1382,"Renay Atkins","Woodside","NY","2018-02-06","Electra Delivery 3i - 2016/2017/2018","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","959.99"
1382,"Renay Atkins","Woodside","NY","2018-02-06","Electra Townie Balloon 8D EQ - 2016/2017/2018","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","749.99"
1382,"Renay Atkins","Woodside","NY","2018-02-06","Trek X-Caliber Frameset - 2018","Mountain Bikes","Baldwin Bikes","Jannette David","1","1499.99"
1382,"Renay Atkins","Woodside","NY","2018-02-06","Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","2199.98"
1382,"Renay Atkins","Woodside","NY","2018-02-06","Electra Cruiser Lux 7D Ladies' - 2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","479.99"
1382,"Renay Atkins","Woodside","NY","2018-02-06","Electra Delivery 3i - 2016/2017/2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","959.99"
1382,"Renay Atkins","Woodside","NY","2018-02-06","Electra Townie Balloon 8D EQ - 2016/2017/2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","749.99"
1382,"Renay Atkins","Woodside","NY","2018-02-06","Trek X-Caliber Frameset - 2018","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","1499.99"
1382,"Renay Atkins","Woodside","NY","2018-02-06","Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","2","2199.98"
1382,"Renay Atkins","Woodside","NY","2018-02-06","Electra Cruiser Lux 7D Ladies' - 2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","479.99"
1382,"Renay Atkins","Woodside","NY","2018-02-06","Electra Delivery 3i - 2016/2017/2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","959.99"
1382,"Renay Atkins","Woodside","NY","2018-02-06","Electra Townie Balloon 8D EQ - 2016/2017/2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","749.99"
1382,"Renay Atkins","Woodside","NY","2018-02-06","Trek X-Caliber Frameset - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","1499.99"
1383,"Joaquin Hawkins","Anaheim","CA","2018-02-07","Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","693.98"
1383,"Joaquin Hawkins","Anaheim","CA","2018-02-07","Trek XM700+ Lowstep - 2018","Electric Bikes","Santa Cruz Bikes","Fabiola Jackson","2","6999.98"
1383,"Joaquin Hawkins","Anaheim","CA","2018-02-07","Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","2","693.98"
1383,"Joaquin Hawkins","Anaheim","CA","2018-02-07","Trek XM700+ Lowstep - 2018","Electric Bikes","Santa Cruz Bikes","Genna Serrano","2","6999.98"
1383,"Joaquin Hawkins","Anaheim","CA","2018-02-07","Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","2","693.98"
1383,"Joaquin Hawkins","Anaheim","CA","2018-02-07","Trek XM700+ Lowstep - 2018","Electric Bikes","Santa Cruz Bikes","Mireya Copeland","2","6999.98"
1383,"Joaquin Hawkins","Anaheim","CA","2018-02-07","Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","693.98"
1383,"Joaquin Hawkins","Anaheim","CA","2018-02-07","Trek XM700+ Lowstep - 2018","Electric Bikes","Santa Cruz Bikes","Virgie Wiggins","2","6999.98"
1384,"Elmira Levy","Spring Valley","NY","2018-02-08","Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Baldwin Bikes","Jannette David","1","349.99"
1384,"Elmira Levy","Spring Valley","NY","2018-02-08","Trek Farley Alloy Frameset - 2017","Mountain Bikes","Baldwin Bikes","Jannette David","1","469.99"
1384,"Elmira Levy","Spring Valley","NY","2018-02-08","Trek Fuel EX 8 29 XT - 2018","Mountain Bikes","Baldwin Bikes","Jannette David","2","6399.98"
1384,"Elmira Levy","Spring Valley","NY","2018-02-08","Trek Precaliber 16 Boys - 2017","Children Bicycles","Baldwin Bikes","Jannette David","1","209.99"
1384,"Elmira Levy","Spring Valley","NY","2018-02-08","Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer","1","349.99"
1384,"Elmira Levy","Spring Valley","NY","2018-02-08","Trek Farley Alloy Frameset - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","469.99"
1384,"Elmira Levy","Spring Valley","NY","2018-02-08","Trek Fuel EX 8 29 XT - 2018","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","2","6399.98"
1384,"Elmira Levy","Spring Valley","NY","2018-02-08","Trek Precaliber 16 Boys - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer","1","209.99"
1384,"Elmira Levy","Spring Valley","NY","2018-02-08","Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel","1","349.99"
1384,"Elmira Levy","Spring Valley","NY","2018-02-08","Trek Farley Alloy Frameset - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","469.99"
1384,"Elmira Levy","Spring Valley","NY","2018-02-08","Trek Fuel EX 8 29 XT - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel","2","6399.98"
1384,"Elmira Levy","Spring Valley","NY","2018-02-08","Trek Precaliber 16 Boys - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel","1","209.99"
1385,"Lynwood Jackson","Longview","TX","2018-02-08","Electra Townie Original 21D - 2016","Comfort Bicycles","Rowlett Bikes","Bernardine Houston","2","1099.98"
1385,"Lynwood Jackson","Longview","TX","2018-02-08","Trek Domane ALR 5 Disc - 2018","Road Bikes","Rowlett Bikes","Bernardine Houston","1","1799.99"
1385,"Lynwood Jackson","Longview","TX","2018-02-08","Trek Stache 5 - 2017","Mountain Bikes","Rowlett Bikes","Bernardine Houston","2","2999.98"
1385,"Lynwood Jackson","Longview","TX","2018-02-08","Trek X-Caliber Frameset - 2018","Mountain Bikes","Rowlett Bikes","Bernardine Houston","1","1499.99"
1385,"Lynwood Jackson","Longview","TX","2018-02-08","Electra Townie Original 21D - 2016","Comfort Bicycles","Rowlett Bikes","Kali Vargas","2","1099.98"
1385,"Lynwood Jackson","Longview","TX","2018-02-08","Trek Domane ALR 5 Disc - 2018","Road Bikes","Rowlett Bikes","Kali Vargas","1","1799.99"
1385,"Lynwood Jackson","Longview","TX","2018-02-08","Trek Stache 5 - 2017","Mountain Bikes","Rowlett Bikes","Kali Vargas","2","2999.98"
1385,"Lynwood Jackson","Longview","TX","2018-02-08","Trek X-Caliber Frameset - 2018","Mountain Bikes","Rowlett Bikes","Kali Vargas","1","1499.99"
1385,"Lynwood Jackson","Longview","TX","2018-02-08","Electra Townie Original 21D - 2016","Comfort Bicycles","Rowlett Bikes","Layla Terrell","2","1099.98"
1385,"Lynwood Jackson","Longview","TX","2018-02-08","Trek Domane ALR 5 Disc - 2018","Road Bikes","Rowlett Bikes","Layla Terrell","1","1799.99"
1385,"Lynwood Jackson","Longview","TX","2018-02-08","Trek Stache 5 - 2017","Mountain Bikes","Rowlett Bikes","Layla Terrell","2","2999.98"
1385,"Lynwood Jackson","Longview","TX","2018-02-08","Trek X-Caliber Frameset - 2018","Mountain Bikes","Rowlett Bikes","Layla Terrell","1","1499.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Electra Sweet Ride 3i (20-inch) - Girls' - 2018","Children Bicycles","Santa Cruz Bikes","Fabiola Jackson","1","369.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Comfort Bicycles","Santa Cruz Bikes","Fabiola Jackson","1","899.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Trek Emonda SL 7 - 2018","Road Bikes","Santa Cruz Bikes","Fabiola Jackson","1","4499.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Trek MT 201 - 2018","Children Bicycles","Santa Cruz Bikes","Fabiola Jackson","1","249.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Electra Sweet Ride 3i (20-inch) - Girls' - 2018","Children Bicycles","Santa Cruz Bikes","Genna Serrano","1","369.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano","1","899.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Trek Emonda SL 7 - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano","1","4499.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Trek MT 201 - 2018","Children Bicycles","Santa Cruz Bikes","Genna Serrano","1","249.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Electra Sweet Ride 3i (20-inch) - Girls' - 2018","Children Bicycles","Santa Cruz Bikes","Mireya Copeland","1","369.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland","1","899.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Trek Emonda SL 7 - 2018","Road Bikes","Santa Cruz Bikes","Mireya Copeland","1","4499.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Trek MT 201 - 2018","Children Bicycles","Santa Cruz Bikes","Mireya Copeland","1","249.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Electra Sweet Ride 3i (20-inch) - Girls' - 2018","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","369.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Comfort Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","899.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Trek Emonda SL 7 - 2018","Road Bikes","Santa Cruz Bikes","Virgie Wiggins","1","4499.99"
1386,"Dung Reid","Canyon Country","CA","2018-02-09","Trek MT 201 - 2018","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","249.99"
1387,"Deshawn Mendoza","Monsey","NY","2018-02-09","Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Baldwin Bikes","Jannette David","1","449.99"
1387,"Deshawn Mendoza","Monsey","NY","2018-02-09","Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer","1","449.99"
1387,"Deshawn Mendoza","Monsey","NY","2018-02-09","Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Baldwin Bikes","Venita Daniel","1","449.99"
1388,"Jeniffer Slater","Schenectady","NY","2018-02-09","Electra Townie Commute Go! - 2018","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","2999.99"
1388,"Jeniffer Slater","Schenectady","NY","2018-02-09","Electra Townie Commute Go! - 2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","2999.99"
1388,"Jeniffer Slater","Schenectady","NY","2018-02-09","Electra Townie Commute Go! - 2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","2999.99"
1389,"Celestine Jacobs","Massapequa","NY","2018-02-11","Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","319.99"
1389,"Celestine Jacobs","Massapequa","NY","2018-02-11","Haro Downtown 16 - 2017","Children Bicycles","Baldwin Bikes","Jannette David","2","659.98"
1389,"Celestine Jacobs","Massapequa","NY","2018-02-11","Trek Domane SL 6 - 2018","Road Bikes","Baldwin Bikes","Jannette David","2","6399.98"
1389,"Celestine Jacobs","Massapequa","NY","2018-02-11","Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","319.99"
1389,"Celestine Jacobs","Massapequa","NY","2018-02-11","Haro Downtown 16 - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer","2","659.98"
1389,"Celestine Jacobs","Massapequa","NY","2018-02-11","Trek Domane SL 6 - 2018","Road Bikes","Baldwin Bikes","Marcelene Boyer","2","6399.98"
1389,"Celestine Jacobs","Massapequa","NY","2018-02-11","Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","319.99"
1389,"Celestine Jacobs","Massapequa","NY","2018-02-11","Haro Downtown 16 - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel","2","659.98"
1389,"Celestine Jacobs","Massapequa","NY","2018-02-11","Trek Domane SL 6 - 2018","Road Bikes","Baldwin Bikes","Venita Daniel","2","6399.98"
1390,"Tenisha Lyons","Amityville","NY","2018-02-12","Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Comfort Bicycles","Baldwin Bikes","Jannette David","1","899.99"
1390,"Tenisha Lyons","Amityville","NY","2018-02-12","Haro Shift R3 - 2017","Mountain Bikes","Baldwin Bikes","Jannette David","2","2939.98"
1390,"Tenisha Lyons","Amityville","NY","2018-02-12","Sun Bicycles Streamway - 2017","Comfort Bicycles","Baldwin Bikes","Jannette David","1","481.99"
1390,"Tenisha Lyons","Amityville","NY","2018-02-12","Surly Big Dummy Frameset - 2017","Mountain Bikes","Baldwin Bikes","Jannette David","2","1999.98"
1390,"Tenisha Lyons","Amityville","NY","2018-02-12","Trek Domane ALR 5 Gravel - 2018","Road Bikes","Baldwin Bikes","Jannette David","2","3599.98"
1390,"Tenisha Lyons","Amityville","NY","2018-02-12","Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer","1","899.99"
1390,"Tenisha Lyons","Amityville","NY","2018-02-12","Haro Shift R3 - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","2","2939.98"
1390,"Tenisha Lyons","Amityville","NY","2018-02-12","Sun Bicycles Streamway - 2017","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer","1","481.99"
1390,"Tenisha Lyons","Amityville","NY","2018-02-12","Surly Big Dummy Frameset - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","2","1999.98"
1390,"Tenisha Lyons","Amityville","NY","2018-02-12","Trek Domane ALR 5 Gravel - 2018","Road Bikes","Baldwin Bikes","Marcelene Boyer","2","3599.98"
1390,"Tenisha Lyons","Amityville","NY","2018-02-12","Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Comfort Bicycles","Baldwin Bikes","Venita Daniel","1","899.99"
